ED,Name,Min,Max
75,NA,NA,NA
76,BERGEN,1,138
76,BOERUM PL,NA,NA
76,CONGRESS,NA,NA
76,CT,NA,NA
76,HOYT,147,187
76,SMITH,148,187
76,WARREN,241,396
76,WYCKOFF,1,132
77,BALTIC,442,498
77,BERGEN,135,254
77,BOND,152,216
77,HOYT,147,187
77,NEVINS,145,206
77,WARREN,429,506
77,WYCKOFF,133,258
77,NA,373,446
78,3 AVE,95,154
78,4 AVE,63,124
78,BALTIC,499,550
78,BERGEN,247,302
78,NEVINS,145,206
78,WARREN,NA,NA
78,WYCKOFF,249,310
78,NA,295,626
79,1,172,219
79,1 LN,NA,NA
79,3 AVE,151,319
79,4 AVE,117,298
79,BALTIC,499,550
79,BUTLER,236,307
79,CARROLL,479,528
79,DE GRAW,519,588
79,DEGRAW,NA,NA
79,DENTON PL,NA,NA
79,DOUGLAS,230,283
79,DOUGLASS,NA,NA
79,MACOMB,NA,NA
79,NEVINS,205,323
79,PRESIDENT,465,519
79,SACKETT,531,600
79,UNION,506,599
79,WHITWELL PL,NA,NA
79,NA,216,666
80,BALTIC,264,443
80,BOND,189,216
80,BUTLER,1,131
80,CT,220,261
80,HARRISON,NA,NA
80,HOYT,188,227
80,SMITH,182,223
80,WARREN,241,396
80,NA,373,446
81,BUTLER,1,131
81,CT,258,324
81,DE GRAW,285,422
81,DEGRAW,NA,NA
81,DOUGLAS,1,121
81,DOUGLASS,NA,NA
81,HOYT,228,265
81,SACKETT,299,364
81,SMITH,222,283
82,CT,325,366
82,DE GRAW,341,422
82,DEGRAW,NA,NA
82,HOYT,NA,NA
82,PRESIDENT,271,346
82,SACKETT,299,422
82,SMITH,NA,NA
82,UNION,286,413
83,1 PL,100,141
83,2,1,64
83,2 LN,NA,NA
83,CARROLL,234,310
83,CT,NA,NA
83,HOYT,327,377
83,PRESIDENT,271,346
83,SMITH,NA,NA
84,1 PL,100,141
84,2,1,172
84,2 LN,NA,NA
84,2 PL,101,140
84,3,1,164
84,3 LN,NA,NA
84,3 PL,99,138
84,4,1,115
84,4 LN,NA,NA
84,4 PL,104,140
84,5,1,52
84,5 LN,NA,NA
84,BOND,381,436
84,CT,385,470
84,HOYT,368,437
84,SMITH,NA,NA
84,NA,53,64
85,BALTIC,385,443
85,BOND,207,314
85,BUTLER,NA,NA
85,DE GRAW,405,482
85,DEGRAW,NA,NA
85,DOUGLAS,118,180
85,DOUGLASS,NA,NA
85,HOYT,208,306
85,SACKETT,419,488
85,UNION,388,485
85,NA,122,195
86,1,1,106
86,1 LN,NA,NA
86,2,51,172
86,2 LN,NA,NA
86,3 AVE,271,319
86,BALTIC,442,498
86,BOND,207,388
86,BUTLER,180,257
86,CARROLL,311,484
86,DE GRAW,471,532
86,DEGRAW,NA,NA
86,DOUGLAS,181,208
86,DOUGLASS,NA,NA
86,HOYT,NA,NA
86,NEVINS,205,343
86,PRESIDENT,347,519
86,SACKETT,479,544
86,UNION,388,543
86,NA,209,464
87,BEDFORD,NA,NA
87,BRG,292,328
87,DUFFIELD,115,150
87,FLEET PL,NA,NA
87,GOLD,NA,NA
87,HUDSON AVE,NA,NA
87,JOHNSON,166,252
87,MYRTLE AVE,106,251
87,NAVY,NA,NA
87,PRINCE,89,130
87,RAYMOND,NA,NA
87,TECH PL,124,146
87,NA,36,354
88,ASHLAND PL,93,118
88,AUBURN PL,NA,NA
88,BEDFORD,NA,NA
88,BOLIVAR,NA,NA
88,CANTON,NA,NA
88,DIVISION,NA,NA
88,FLEET,NA,NA
88,FLUSHING AVE,NA,NA
88,HUDSON AVE,NA,NA
88,JOHNSON,229,252
88,MYRTLE AVE,198,275
88,NAVY,76,130
88,NAVY YARD,NA,NA
88,PARK AVE,NA,NA
88,RAYMOND,NA,NA
88,SAINT EDWARDS,NA,NA
88,SYCAMORE,NA,NA
88,TILLARY,NA,NA
88,NA,NA,NA
89,BOLIVAR,NA,NA
89,BRG,329,372
89,DUFFIELD,149,206
89,DUFFIELD TER,NA,NA
89,FAIR,NA,NA
89,FLEET,NA,NA
89,FLEET PL,74,121
89,GOLD,NA,NA
89,HUDSON AVE,NA,NA
89,MYRTLE AVE,106,203
89,PRINCE,127,148
89,WILLOUGHBY,NA,NA
89,NA,1,405
90,ALBEE SQ,394,469
90,BRG,373,419
90,DEBEVOISE PL,NA,NA
90,DEKALB AVE,NA,NA
90,DUFFIELD,203,261
90,ELM PL,NA,NA
90,FLEET,NA,NA
90,FLEET PL,NA,NA
90,FULTON,444,545
90,FULTON PL,NA,NA
90,GOLD,NA,NA
90,HOYT,NA,NA
90,HUDSON AVE,416,461
90,LAFAYETTE,NA,NA
90,PRINCE,NA,NA
90,UNIVERSITY PLZ,1,23
90,WILLOUGHBY,NA,NA
90,NA,NA,NA
91,. FELIX,NA,NA
91,ALBEE SQ,NA,NA
91,ASHLAND PL,115,170
91,BOLIVAR,NA,NA
91,BOND,NA,NA
91,CANTON,NA,NA
91,DE KALB AVE,NA,NA
91,DEBEVOISE PL,NA,NA
91,DEKALB AVE,NA,NA
91,FLATBUSH AVE,NA,NA
91,FLEET,NA,NA
91,FORT GREENE PL,NA,NA
91,FULTON,NA,NA
91,FULTON PL,NA,NA
91,GOLD,NA,NA
91,HANOVER PL,NA,NA
91,HUDSON AVE,416,499
91,LAFAYETTE,NA,NA
91,NAVY,205,280
91,RAYMOND,NA,NA
91,ROCKWELL PL,267,326
91,SAINT EDWARDS,NA,NA
91,WILLOUGHBY,NA,NA
91,NA,NA,NA
92,. FELIX,NA,NA
92,ASHLAND PL,171,239
92,DE KALB AVE,NA,NA
92,DEKALB AVE,NA,NA
92,FORT GREENE PL,NA,NA
92,FT GREEN PL,1,93
92,FULTON,580,719
92,NAVY,NA,NA
92,RAYMOND,NA,NA
92,ROCKWELL PL,267,326
92,SAINT FELIX,1,80
93,. FELIX,NA,NA
93,3 AVE,NA,NA
93,ASHLAND PL,NA,NA
93,CURRAN SQ,NA,NA
93,FLATBUSH AVE,53,125
93,FORT GREENE PL,NA,NA
93,FT GREEN PL,90,147
93,FULTON,548,719
93,HANSON PL,2,41
93,HUDSON AVE,NA,NA
93,LAFAYETTE AVE,NA,NA
93,LIVINGSTON,NA,NA
93,NAVY,NA,NA
93,NEVINS,NA,NA
93,RAYMOND,NA,NA
93,ROCKWELL PL,NA,NA
93,SAINT FELIX,73,154
93,SCHERMERHORN,NA,NA
93,STATE,NA,NA
93,NA,NA,NA
94,. FELIX,NA,NA
94,5 AVE,NA,NA
94,ASHLAND PL,NA,NA
94,ATLANTIC AVE,583,623
94,CURRAN SQ,NA,NA
94,DE KALB AVE,NA,NA
94,DEKALB AVE,NA,NA
94,ELLIOTT S PL,NA,NA
94,FLATBUSH AVE,124,151
94,FORT GREENE PL,NA,NA
94,FT GREEN PL,1,205
94,FULTON,NA,NA
94,HANSON PL,2,81
94,LAFAYETTE AVE,NA,NA
94,PORTLAND AVE S,NA,NA
94,S ELLIOTT PL,1,198
94,S PORTLAND AVE,1,209
94,WILLOUGHBY,NA,NA
94,NA,NA,NA
95,AUBURN PL,1,44
95,CANTON,NA,NA
95,DIVISION,NA,NA
95,ELLIOTT N PL,NA,NA
95,FLUSHING AVE,NA,NA
95,MYRTLE AVE,NA,NA
95,N ELLIOT PL,1,138
95,N PORTLAND AVE,1,157
95,NAVY YARD,NA,NA
95,PARK AVE,NA,NA
95,PORTLAND AVE N,NA,NA
95,SAINT EDWARDS,33,121
95,TILLARY,NA,NA
95,NA,NA,NA
96,BAY,NA,NA
96,BEARD,1,187
96,BOMPJES HOOK WHARF,NA,NA
96,BRYANT,NA,NA
96,BUSH,NA,NA
96,CLINTON,NA,NA
96,COFFEY,1,200
96,COLUMBIA,NA,NA
96,CONOVER,203,306
96,CT,NA,NA
96,CUBA,NA,NA
96,DIKEMAN,1,63
96,DWIGHT,NA,NA
96,ELIZABETH,NA,NA
96,FERRIS,99,118
96,GRINNELL,NA,NA
96,HALLECK,NA,NA
96,HICKS,NA,NA
96,LORRAINE,NA,NA
96,OREGON,NA,NA
96,OTSEGO,1,102
96,PARTITION,NA,NA
96,PERCIVAL,NA,NA
96,REED,1,34
96,REID,NA,NA
96,RICHARD,147,300
96,RICHARDS,NA,NA
96,SIGOURNEY,NA,NA
96,SULLIVAN,NA,NA
96,VAN BRUNT,383,510
96,VANDYKE,NA,NA
96,WHARF,NA,NA
96,WOLCOTT,1,51
96,NA,1,239
97,COFFEY,71,282
97,CONOVER,159,220
97,DIKEMAN,64,270
97,ELIZABETH,NA,NA
97,FERRIS,63,118
97,PARTITION,NA,NA
97,RICHARD,167,214
97,RICHARDS,NA,NA
97,VAN BRUNT,347,404
97,VANDYKE,NA,NA
97,WOLCOTT,52,260
97,NA,119,138
98,CLINTON WHARF,200,259
98,CONOVER,119,182
98,FERRIS,1,62
98,IMLAY,NA,NA
98,KING,90,223
98,PIONEER,80,179
98,RICHARD,81,174
98,RICHARDS,NA,NA
98,SULLIVAN,46,256
98,TREMONT,NA,NA
98,VAN BRUNT,253,368
98,VERONA,58,103
98,VISITATION PL,67,112
98,WILLIAM,NA,NA
98,WOLCOTT,52,260
98,NA,220,289
99,BOWNE,28,113
99,CARROLL,NA,NA
99,CLINTON WHARF,200,259
99,COLES,1,44
99,COLUMBIA,NA,NA
99,COMMERCE,1,127
99,COMMERCIAL WHARF,NA,NA
99,CONOVER,NA,NA
99,DELEVAN,1,91
99,DWIGHT,1,27
99,FERRIS,NA,NA
99,HAMILTON AVE,NA,NA
99,HICKS,NA,NA
99,IMLAY,1,202
99,INDIA WHARF,NA,NA
99,PIONEER,140,179
99,PRESIDENT,NA,NA
99,RAPELYE,NA,NA
99,RICHARD,17,84
99,RICHARDS,NA,NA
99,SACKETT,NA,NA
99,SEABRING,1,97
99,SUMMIT,NA,NA
99,TREMONT,NA,NA
99,VAN BRUNT,NA,NA
99,VERONA,1,141
99,WILLIAM,NA,NA
99,WOODHULL,NA,NA
99,NA,NA,NA
100,BUSH,1,142
100,CENTRE,NA,NA
100,CENTRE MALL,1,46
100,CHURCH,NA,NA
100,COLES,1,44
100,COLUMBIA,NA,NA
100,COMMERCE,NA,NA
100,DELEVAN,NA,NA
100,DWIGHT,NA,NA
100,GARNET,NA,NA
100,HAMILTON AVE,NA,NA
100,HENRY,NA,NA
100,HICKS,676,823
100,HUNTINGTON,1,88
100,KING,NA,NA
100,LUQUER,1,68
100,MILL,1,86
100,NELSON,1,85
100,OTSEGO,NA,NA
100,PIONEER,34,79
100,RICHARD,81,154
100,RICHARDS,NA,NA
100,SEABRING,NA,NA
100,SULLIVAN,NA,NA
100,TREMONT,NA,NA
100,VERONA,1,57
100,W 9,1,87
100,WILLIAM,NA,NA
100,NA,1,89
101,BAY,1,254
101,BOMPJES HOOK WHARF,NA,NA
101,BRYANT,129,186
101,BUSH,1,260
101,CENTRE,132,216
101,CHURCH,NA,NA
101,CLINTON,629,762
101,COLUMBIA,478,589
101,CREAMER,1,273
101,CT,NA,NA
101,CUBA,NA,NA
101,DWIGHT,NA,NA
101,GARNET,1,59
101,GRINNELL,NA,NA
101,HALLECK,NA,NA
101,HALLECK AVE,1,213
101,HAMILTON AVE,NA,NA
101,HENRY,NA,NA
101,HICKS,810,883
101,HUNTINGTON,87,114
101,LORRAINE,1,254
101,MILL,85,152
101,NELSON,NA,NA
101,OREGON,NA,NA
101,OTSEGO,1,102
101,PERCIVAL,NA,NA
101,SIGOURNEY,1,194
101,SMITH,500,661
101,SULLIVAN,NA,NA
101,W 9,NA,NA
101,WHARF,NA,NA
101,NA,NA,NA
102,CHURCH,NA,NA
102,CLINTON,543,582
102,CT,481,544
102,HAMILTON AVE,239,306
102,HUNTINGTON,111,180
102,NELSON,87,175
102,W 9,NA,NA
102,NA,NA,NA
103,9,1,76
103,CHURCH,NA,NA
103,CT,499,564
103,GARNET,1,59
103,HAMILTON AVE,NA,NA
103,HUNTINGTON,177,256
103,MILL,NA,NA
103,SMITH,460,517
103,W 9,132,213
103,NA,285,332
104,4 PL,1,140
104,5,1,52
104,5 LN,NA,NA
104,7 LN,NA,NA
104,CLINTON,509,556
104,COLES,39,77
104,CT,449,524
104,DENNET PL,NA,NA
104,DENNETT PL,1,22
104,HAMILTON AVE,NA,NA
104,HENRY,NA,NA
104,HICKS,NA,NA
104,HOYT,NA,NA
104,HUNTINGTON,177,256
104,LUQUER,63,215
104,MANHASSET PL,NA,NA
104,NELSON,87,213
104,SMITH,NA,NA
104,NA,1,70
105,1,NA,NA
105,2,NA,NA
105,3,NA,NA
105,BERRY,194,231
105,GRAND,1,109
105,KENT AVE,228,270
105,RIVER,NA,NA
105,S 1,37,108
105,S 2,1,102
105,WYTHE AVE,214,265
105,NA,NA,NA
106,1,NA,NA
106,2,NA,NA
106,3,NA,NA
106,BERRY,150,193
106,KENT AVE,187,229
106,S 2,1,102
106,S 3,1,94
106,S 4,19,89
106,WYTHE AVE,170,221
106,NA,1,18
107,3,NA,NA
107,4,NA,NA
107,5,NA,NA
107,BEDFORD AVE,117,175
107,BERRY,150,213
107,DRIGGS AVE,108,151
107,S 1,109,146
107,S 2,103,178
107,S 3,89,170
107,S 4,90,168
108,3,NA,NA
108,4,NA,NA
108,5,NA,NA
108,6,NA,NA
108,BEDFORD AVE,156,197
108,BERRY,212,231
108,DRIGGS AVE,152,186
108,GRAND,108,230
108,ROEBLING,142,183
108,S 1,109,231
108,S 2,141,220
109,5,NA,NA
109,6,NA,NA
109,7,NA,NA
109,DRIGGS AVE,108,151
109,GRAND,227,262
109,HAVEMEYER,72,182
109,ROEBLING,98,183
109,S 1,218,263
109,S 2,179,256
109,S 3,163,240
109,S 4,166,241
109,S 5,NA,NA
109,NA,74,262
110,7,NA,NA
110,8,NA,NA
110,9,NA,NA
110,GRAND,261,295
110,HAVEMEYER,114,182
110,MARCY AVE,97,160
110,RODNEY,113,147
110,S 1,252,293
110,S 2,255,316
110,S 3,237,297
110,NA,86,330
111,7,NA,NA
111,8,NA,NA
111,9,NA,NA
111,BROADWAY,246,285
111,HAVEMEYER,72,113
111,MARCY AVE,25,102
111,RODNEY,NA,NA
111,S 3,237,297
111,S 4,242,304
111,S 5,251,322
111,S 9,258,299
112,4,NA,NA
112,5,NA,NA
112,6,NA,NA
112,7,NA,NA
112,8,NA,NA
112,BEDFORD AVE,57,80
112,BROADWAY,NA,NA
112,DRIGGS AVE,23,63
112,HAVEMEYER,28,71
112,MARCY AVE,25,60
112,ROEBLING,27,56
112,S 4,128,168
112,S 5,251,296
112,S 6,NA,NA
112,S 8,123,206
112,S 9,156,267
112,NA,56,262
113,1,NA,NA
113,2,NA,NA
113,3,NA,NA
113,4,NA,NA
113,BEDFORD AVE,77,80
113,BERRY,72,149
113,BROADWAY,12,116
113,DUNHAM PL,1,31
113,KENT AVE,92,186
113,S 4,19,129
113,S 5,1,102
113,S 6,1,120
113,S 8,27,92
113,WYTHE AVE,80,171
113,NA,1,138
114,1,NA,NA
114,2,NA,NA
114,3,NA,NA
114,4,NA,NA
114,5,NA,NA
114,BEDFORD AVE,7,76
114,BERRY,1,96
114,BROADWAY,79,116
114,DIVISION AVE,NA,NA
114,DRIGGS AVE,1,48
114,KENT AVE,1,95
114,S 10,19,107
114,S 11,15,68
114,S 8,27,170
114,S 9,18,165
114,WYTHE AVE,1,83
114,NA,1,30
115,1,NA,NA
115,2,NA,NA
115,3,NA,NA
115,4,NA,NA
115,BANKER,NA,NA
115,BEDFORD AVE,NA,NA
115,BERRY,382,481
115,FRANKLIN,NA,NA
115,KENT AVE,NA,NA
115,N 10,43,160
115,N 11,41,154
115,N 12,67,176
115,N 13,57,132
115,N 14,NA,NA
115,N 7,1,50
115,N 8,47,126
115,N 9,47,162
115,NASSAU AVE,NA,NA
115,WYTHE AVE,414,531
115,NA,NA,NA
116,2,NA,NA
116,3,NA,NA
116,BERRY,344,385
116,N 6,77,122
116,N 7,85,126
116,N 8,85,126
116,WYTHE AVE,378,425
117,1,NA,NA
117,2,NA,NA
117,KENT AVE,405,446
117,N 6,1,82
117,N 7,1,88
117,N 8,47,86
117,WYTHE AVE,378,425
118,1,NA,NA
118,2,NA,NA
118,3,NA,NA
118,4,NA,NA
118,BEDFORD AVE,196,225
118,BERRY,232,263
118,GRAND,1,147
118,KENT AVE,269,320
118,METROPOLITAN AVE,1,157
118,N 1,1,156
118,N 2,NA,NA
118,RIVER,NA,NA
118,WYTHE AVE,258,303
119,4,NA,NA
119,5,NA,NA
119,6,NA,NA
119,7,NA,NA
119,BEDFORD AVE,196,301
119,DRIGGS AVE,187,280
119,FILLMORE PL,1,40
119,GRAND,146,262
119,HAVEMEYER,174,199
119,HOPE,1,39
119,METROPOLITAN AVE,NA,NA
119,N 1,155,192
119,N 2,NA,NA
119,N 3,156,180
119,N 4,145,184
119,N 5,142,183
119,N 6,159,202
119,ROEBLING,179,221
120,1,NA,NA
120,2,NA,NA
120,3,NA,NA
120,BERRY,304,345
120,KENT AVE,371,410
120,N 4,27,116
120,N 4 PL,1,34
120,N 5,1,103
120,N 6,1,122
120,WYTHE AVE,340,383
121,1,NA,NA
121,2,NA,NA
121,3,NA,NA
121,4,NA,NA
121,BEDFORD AVE,224,263
121,BERRY,260,305
121,KENT AVE,317,378
121,METROPOLITAN AVE,1,157
121,N 2,NA,NA
121,N 3,1,157
121,N 4,27,150
121,N 4 PL,1,34
121,RIVER,NA,NA
121,WYTHE AVE,298,343
122,3,NA,NA
122,4,NA,NA
122,BEDFORD AVE,238,360
122,BERRY,304,401
122,N 4,109,150
122,N 5,104,141
122,N 6,117,160
122,N 7,121,166
122,N 8,125,162
122,N 9,123,162
123,6,NA,NA
123,7,NA,NA
123,HAVEMEYER,214,263
123,METROPOLITAN AVE,NA,NA
123,N 2,NA,NA
123,N 4,211,237
123,N 5,216,269
123,N 6,224,274
123,N 7,235,280
123,ROEBLING,222,279
124,5,NA,NA
124,6,NA,NA
124,DRIGGS AVE,216,298
124,METROPOLITAN AVE,191,264
124,N 2,NA,NA
124,N 4,175,237
124,N 5,183,215
124,N 6,185,240
124,N 7,195,246
124,ROEBLING,218,279
125,6,NA,NA
125,7,NA,NA
125,8,NA,NA
125,9,NA,NA
125,AINSLIE,NA,NA
125,GRAND,261,295
125,HAVEMEYER,174,263
125,HOPE,1,75
125,MARCY AVE,157,217
125,METROPOLITAN AVE,NA,NA
125,N 2,NA,NA
125,N 4,NA,NA
125,N 5,252,269
125,N 6,263,308
125,N 7,273,340
125,RODNEY,148,217
125,ROEBLING,200,221
125,UNION AVE,NA,NA
125,NA,1,330
126,5,NA,NA
126,6,NA,NA
126,7,NA,NA
126,DRIGGS AVE,293,390
126,FROST,NA,NA
126,HAVEMEYER,252,302
126,JACKSON,NA,NA
126,N 10,191,274
126,N 11,191,236
126,N 12,216,250
126,N 2,NA,NA
126,N 7,195,340
126,N 8,197,314
126,N 9,197,282
126,ROEBLING,276,367
126,SKILLMAN AVE,NA,NA
126,UNION AVE,NA,NA
126,VAN COTT AVE,NA,NA
126,WITHERS,1,15
126,NA,NA,NA
127,4,NA,NA
127,5,NA,NA
127,BANKER,NA,NA
127,BEDFORD AVE,298,437
127,DRIGGS AVE,275,390
127,JANE,NA,NA
127,N 10,155,196
127,N 11,155,190
127,N 12,177,215
127,N 13,NA,NA
127,N 14,NA,NA
127,N 6,159,202
127,N 7,159,206
127,N 8,161,204
127,N 9,161,198
127,UNION AVE,NA,NA
127,NA,NA,NA
128,10,NA,NA
128,11,NA,NA
128,12,NA,NA
128,9,NA,NA
128,AINSLIE,33,90
128,DEVOE,1,56
128,GRAND,322,397
128,HOOPER,89,124
128,HOPE,108,184
128,KEAP,114,225
128,LORIMER,239,274
128,MAUJER,1,11
128,METROPOLITAN AVE,309,418
128,N 2,NA,NA
128,N 7,NA,NA
128,RODNEY,113,217
128,S 1,312,411
128,S 2,341,414
128,TEN EYCK,NA,NA
128,UNION AVE,NA,NA
128,NA,98,383
129,AINSLIE,79,142
129,DEVOE,1,56
129,GRAND,328,445
129,HOPE,NA,NA
129,LEONARD,174,217
129,LORIMER,145,254
129,MAUJER,4,95
129,POWERS,1,55
129,TEN EYCK,NA,NA
129,TENEYCK,1,84
129,UNION AVE,NA,NA
130,AINSLIE,135,250
130,EWEN,NA,NA
130,GRAHAM AVE,229,309
130,GRAND,328,545
130,LEONARD,174,257
130,LORIMER,181,234
130,MANHATTAN AVE,197,274
130,MAUJER,86,155
130,POWERS,56,174
130,TEN EYCK,NA,NA
130,TEN EYCK WALK,83,158
131,AINSLIE,245,310
131,BUSHWICK AVE,77,172
131,DEVOE,157,226
131,GRAHAM AVE,229,324
131,GRAND,538,611
131,HUMBOLDT,251,350
131,MAUJER,156,241
131,MORRELL,NA,NA
131,POWERS,165,244
131,TEN EYCK,NA,NA
131,TEN EYCK WALK,157,230
132,AINSLIE,135,250
132,BUSHWICK AVE,45,76
132,CONSELYEA,49,200
132,DEVOE,51,226
132,EWEN,NA,NA
132,GRAHAM AVE,303,364
132,HUMBOLDT,NA,NA
132,LEONARD,256,315
132,LORIMER,219,292
132,MANHATTAN AVE,269,330
132,MASPETH AVE,NA,NA
132,METROPOLITAN AVE,371,560
132,N 2,NA,NA
133,EWEN,NA,NA
133,FROST,85,196
133,GRAHAM AVE,397,454
133,HEBERT,1,NA
133,HERBERT,NA,NA
133,HUMBOLDT,421,486
133,JACKSON,85,194
133,LEONARD,346,401
133,MANHATTAN AVE,359,414
133,MEEKER AVE,NA,NA
133,RICHARDSON,87,196
133,WITHERS,98,209
134,BUSHWICK AVE,NA,NA
134,CONSELYEA,85,200
134,EWEN,NA,NA
134,GRAHAM AVE,359,398
134,HUMBOLDT,389,432
134,JACKSON,85,194
134,LEONARD,312,349
134,MANHATTAN AVE,325,364
134,SKILLMAN AVE,88,196
135,5,NA,NA
135,6,NA,NA
135,BAYARD,1,88
135,DRIGGS AVE,NA,NA
135,FROST,1,86
135,GUERNSEY,NA,NA
135,JACKSON,1,86
135,JANE,NA,NA
135,LEONARD,346,514
135,LORIMER,319,462
135,MANHATTAN AVE,NA,NA
135,N 10,NA,NA
135,N 11,NA,NA
135,N 12,NA,NA
135,N 14,NA,NA
135,N 15,NA,NA
135,NEWTON,NA,NA
135,RICHARDSON,1,88
135,UNION AVE,NA,NA
135,VAN COTT AVE,NA,NA
135,VAN PELT AVE,NA,NA
135,WITHERS,16,99
135,NA,NA,NA
136,CONSELYEA,1,86
136,JACKSON,1,86
136,LEONARD,312,349
136,LORIMER,261,326
136,METROPOLITAN AVE,329,418
136,N 2,NA,NA
136,N 7,NA,NA
136,SKILLMAN AVE,1,87
136,UNION AVE,NA,NA
137,10,NA,NA
137,11,NA,NA
137,9,NA,NA
137,BROADWAY,NA,NA
137,HOOPER,5,40
137,KEAP,16,77
137,RODNEY,NA,NA
137,S 3,296,331
137,S 4,299,368
137,S 5,315,388
137,S 9,NA,NA
138,10,NA,NA
138,11,NA,NA
138,12,NA,NA
138,9,NA,NA
138,HEWES,39,83
138,HOOPER,41,88
138,KEAP,54,101
138,S 2,341,414
138,S 3,296,415
138,S 4,327,430
138,SCHOLES,NA,NA
138,STAGG,NA,NA
138,UNION AVE,NA,NA
138,NA,86,344
139,12,NA,NA
139,BOERUM,1,41
139,BROADWAY,NA,NA
139,HEWES,1,20
139,HEYWARD,NA,NA
139,JOHNSON AVE,1,13
139,LORIMER,1,74
139,MCKIBBIN,NA,NA
139,MIDDLETON,NA,NA
139,MONTROSE AVE,1,48
139,PENN,NA,NA
139,RUTLEDGE,NA,NA
139,S 5,411,464
139,SEIGEL,NA,NA
139,THROOP AVE,NA,NA
139,UNION AVE,1,28
139,NA,1,61
140,11,NA,NA
140,12,NA,NA
140,BROADWAY,NA,NA
140,DIVISION AVE,NA,NA
140,HEWES,1,40
140,HOOPER,5,40
140,LORIMER,61,114
140,MESEROLE,1,50
140,MONTROSE AVE,1,48
140,S 3,NA,NA
140,S 4,367,430
140,S 5,377,464
140,SCHOLES,1,47
140,UNION AVE,27,67
141,12,NA,NA
141,LEONARD,142,181
141,LORIMER,103,156
141,S 2,NA,NA
141,S 3,NA,NA
141,SCHOLES,1,85
141,STAGG,1,87
141,TEN EYCK,NA,NA
141,TENEYCK,1,84
141,UNION AVE,NA,NA
142,BOERUM,40,75
142,JOHNSON AVE,NA,NA
142,LEONARD,68,141
142,LORIMER,27,114
142,MESEROLE,51,80
142,MONTROSE AVE,49,82
142,SCHOLES,48,85
142,NA,56,97
143,EWEN,NA,NA
143,GRAHAM AVE,195,234
143,LEONARD,142,181
143,MANHATTAN AVE,163,202
143,SCHOLES,86,155
143,STAGG,NA,NA
143,STAGG WALK,88,129
143,TEN EYCK,NA,NA
143,TEN EYCK WALK,83,158
143,NA,120,167
144,EWEN,NA,NA
144,GRAHAM AVE,159,200
144,LEONARD,104,141
144,MANHATTAN AVE,131,166
144,MESEROLE,81,154
144,MONTROSE AVE,83,156
144,SCHOLES,86,155
145,BUSHWICK AVE,169,191
145,GRAHAM AVE,159,234
145,HUMBOLDT,175,258
145,MESEROLE,151,188
145,MONTROSE AVE,153,196
145,MORRELL,NA,NA
145,SCHOLES,156,189
145,STAGG,NA,NA
145,STAGG WALK,156,239
145,TEN EYCK,NA,NA
145,TEN EYCK WALK,157,230
146,BUSHWICK AVE,169,261
146,BUSHWICK PL,222,259
146,HUMBOLDT,175,242
146,MAUJER,NA,NA
146,MESEROLE,183,244
146,MONTROSE AVE,189,254
146,MORRELL,NA,NA
146,SCHOLES,190,221
146,STAGG,NA,NA
146,STAGG WALK,191,239
146,TEN EYCK,NA,NA
146,NA,167,247
147,BOERUM,144,209
147,BUSHWICK AVE,244,305
147,GRAHAM AVE,121,166
147,HUMBOLDT,135,180
147,JOHNSON AVE,164,241
147,MONTROSE AVE,153,228
147,MORRELL,NA,NA
148,BOERUM,144,219
148,BUSHWICK AVE,244,361
148,BUSHWICK PL,244,303
148,GRAHAM AVE,85,130
148,HUMBOLDT,95,140
148,JOHNSON AVE,230,263
148,MC KIBBIN,131,201
148,MCKIBBIN,NA,NA
148,MONTROSE AVE,229,254
148,MORRELL,NA,NA
148,SEIGEL,98,177
148,NA,282,339
149,BOERUM,40,108
149,BROADWAY,NA,NA
149,EWEN,NA,NA
149,GRAHAM AVE,85,114
149,LEONARD,25,67
149,LORIMER,1,38
149,MANHATTAN AVE,59,98
149,MC KIBBIN,89,130
149,MCKIBBIN,NA,NA
149,SEIGEL,64,103
149,NA,1,92
150,BOERUM,72,143
150,EWEN,NA,NA
150,GRAHAM AVE,103,166
150,JOHNSON AVE,130,173
150,LEONARD,68,103
150,MANHATTAN AVE,75,129
150,MC KIBBIN,89,130
150,MCKIBBIN,NA,NA
150,MONTROSE AVE,83,156
150,NA,94,131
151,BARTLETT,NA,NA
151,BROADWAY,NA,NA
151,COOK,NA,NA
151,DEBEVOISE,1,19
151,EWEN,NA,NA
151,GERRY,NA,NA
151,GRAHAM AVE,1,62
151,LEONARD,1,30
151,MANHATTAN AVE,1,60
151,MOORE,8,45
151,SEIGEL,NA,NA
151,VARET,1,73
151,WALLABOUT,NA,NA
151,WHIPPLE,NA,NA
151,NA,1,71
152,COOK,37,71
152,EWEN,NA,NA
152,GRAHAM AVE,31,96
152,HUMBOLDT,39,100
152,MANHATTAN AVE,21,60
152,MOORE,40,113
152,SEIGEL,64,139
152,VARET,33,111
153,BUSHWICK AVE,NA,NA
153,COOK,72,149
153,HUMBOLDT,39,100
153,MOORE,112,161
153,MORRELL,NA,NA
153,SEIGEL,134,177
153,VARET,NA,NA
153,NA,35,171
154,BEAVER,NA,NA
154,BROADWAY,600,641
154,BUSHWICK AVE,352,447
154,COOK,37,149
154,DEBEVOISE,18,57
154,FLUSHING AVE,766,893
154,GARDEN,NA,NA
154,GRAHAM AVE,1,46
